X,Y,OBJECTID,GlobalID,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-8752656.05149591,4269933.3416237,682434,b4ff69d8-52c6-4eef-8b03-42904af2dd26,P22026557,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK CAMDEN ST,RALEIGH,RALEIGH,Downtown,2022/05/17 20:15:00+00,2022,5,17,16,Tuesday,35.776658922,-78.626447077,RPD,2022/05/18 12:46:31.847+00
-8746398.22865867,4282165.96329407,682437,a93e5742-c084-4591-a9b6-3c3f1b36767a,P22026562,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6000 BLOCK POYNER VILLAGE PKWY,RALEIGH,RALEIGH,Northeast,2022/05/17 21:01:00+00,2022,5,17,17,Tuesday,35.865760886,-78.570232098,RPD,2022/10/10 22:26:17.673+00
-8748711.50623141,4276791.23403615,682440,fd2751f9-d6d8-422c-ae08-300dadf4d71d,P22026577,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3200 BLOCK HUNTLEIGH DR,RALEIGH,RALEIGH,Northeast,2022/05/17 22:36:00+00,2022,5,17,18,Tuesday,35.8266238750001,-78.591012624,RPD,2022/09/27 20:25:03.017+00
-8760610.37969929,4275325.0548737,682504,ddd79d6b-ff30-4389-93d9-d747e5df37b1,P22025157,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2400 BLOCK LANDMARK DR,RALEIGH,RALEIGH,Northwest,2022/05/09 23:12:00+00,2022,5,9,19,Monday,35.815944288,-78.697902023,RPD,2022/05/18 19:33:50.943+00
-8756710.35900284,4271671.38286601,682512,49436b6f-d1e3-46ed-83e9-35cfa8c0127b,P22025515,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2100 BLOCK CLARK AV,RALEIGH,RALEIGH,Southwest,2022/05/11 19:03:00+00,2022,5,11,15,Wednesday,35.7893248450001,-78.662867541,RPD,2022/05/18 19:19:12.067+00
-8746136.34354533,4281957.81745999,682513,cb3155bb-05f0-409e-b6a0-02955aec6b7e,P22025516,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK POYNER ANCHOR LN,RALEIGH,RALEIGH,Northeast,2022/05/12 12:42:00+00,2022,5,12,8,Thursday,35.864245596,-78.5678795439999,RPD,2022/05/23 14:05:45.737+00
-8743637.74640502,4262383.9156724,682532,4ed3e3c3-e03a-4448-8a4d-1c5dcefad32f,P22026654,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3100 BLOCK REDMAN CT,RALEIGH,RALEIGH,Southeast,2022/05/18 13:51:00+00,2022,5,18,9,Wednesday,35.7216192930001,-78.5454342639999,RPD,2023/02/21 02:33:21.800+00
-8754550.61215862,4270175.09263294,682543,032679f8-060f-4cea-abcb-feb74e1fb454,P22026691,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,200 BLOCK W HARGETT ST,RALEIGH,RALEIGH,Downtown,2022/05/18 15:34:00+00,2022,5,18,11,Wednesday,35.778420796,-78.643466205,RPD,2022/05/19 12:33:08.500+00
-8745974.14013794,4272993.26570636,682552,25e44db0-ac2c-4906-b306-d1b176e8e108,P22026713,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/18 15:57:00+00,2022,5,18,11,Wednesday,35.7989566750001,-78.566422446,RPD,2023/04/27 06:04:53.483+00
-8746996.97011338,4282696.18879372,682554,1ba993f5-4f33-45aa-b601-15aba7be0266,P22026715,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/05/18 17:02:00+00,2022,5,18,13,Wednesday,35.8696207670001,-78.575610684,RPD,2022/06/14 23:28:09.200+00
-8761376.54667003,4275260.61160588,682557,1122fb9b-bcd4-48f6-b05c-3c05204a497b,P22026722,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK LAKE BOONE TRL,RALEIGH,RALEIGH,Southwest,2022/05/18 15:27:00+00,2022,5,18,11,Wednesday,35.8154748530001,-78.704784618,RPD,2022/05/24 11:12:05.030+00
-8743048.3212785,4283606.87391445,682560,81ed62bc-1247-4989-bfd0-d7e34c0c782a,P22026728,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK LOUISBURG RD,RALEIGH,RALEIGH,North,2022/05/18 16:36:00+00,2022,5,18,12,Wednesday,35.8762498400001,-78.540139368,RPD,2022/05/19 19:07:49.329+00
-8754179.5974315,4271781.88970374,682566,d5177597-798a-4cbc-bf5d-f7f4aa68d36d,P22026754,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,800 BLOCK SEMART DR,RALEIGH,RALEIGH,Downtown,2022/05/18 20:20:00+00,2022,5,18,16,Wednesday,35.790130092,-78.640133323,RPD,2022/07/21 21:05:53.063+00
-8753967.54549008,4270150.34200904,682568,15fe2c97-5bbf-4a37-81cb-988e3ee17d1f,P22026757,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2022/05/18 22:10:00+00,2022,5,18,18,Wednesday,35.7782404160001,-78.6382284279999,RPD,2022/05/19 20:35:14.473+00
-8745513.12159876,4282687.4192627,682574,35351fcd-fc29-4b3a-be50-ef4c2281f13a,P22026766,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8200 BLOCK BERTINI RD,RALEIGH,RALEIGH,Northeast,2022/05/18 21:34:00+00,2022,5,18,17,Wednesday,35.8695569290001,-78.562281046,RPD,2022/05/24 04:05:00.480+00
-8744478.94104276,4272627.23975705,682576,a6cbbf03-5401-4a1e-b3b2-da7c4c873089,P22026770,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/18 22:22:00+00,2022,5,18,18,Wednesday,35.7962897630001,-78.552990844,RPD,2022/05/19 21:10:11.667+00
-8745505.54118672,4272942.49287664,682581,ae2160dc-c578-4453-93cb-c1d1cb0e8afe,P22026782,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/18 23:12:00+00,2022,5,18,19,Wednesday,35.798586743,-78.5622129499999,RPD,2022/06/14 23:29:47.620+00
-8761234.90052168,4280952.35614124,682647,600966d3-866b-4337-9a61-bf0387ab3501,P22024423,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6200 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2022/05/06 14:14:00+00,2022,5,6,10,Friday,35.8569254860001,-78.703512189,RPD,2023/01/16 16:05:53.383+00
-8754075.69916588,4270153.62265038,682649,c2cb14be-2699-4774-a8ac-8d0ee5c3b75d,P22026549,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2022/05/17 20:11:00+00,2022,5,17,16,Tuesday,35.7782643250001,-78.639199989,RPD,2022/06/14 23:25:10.467+00
-8763952.07593119,4286556.06420395,682666,585ce98a-00c7-4e69-b1fb-e3422b5927dc,P22026807,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5400 BLOCK SEAFARER CT,RALEIGH,RALEIGH,Northwest,2022/05/19 03:35:00+00,2022,5,18,23,Wednesday,35.897713824,-78.727920991,RPD,2022/07/06 01:22:54.363+00
-8754080.30200419,4270053.83596863,682669,40f0d78a-897a-419f-bedb-e6beefb37fdc,P22026829,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2022/05/19 06:22:00+00,2022,5,19,2,Thursday,35.7775370860001,-78.639241337,RPD,2022/06/14 23:31:33.287+00
-8746996.0797801,4282694.69597556,682693,fb225cbd-9fdf-4dc5-88bc-b10da8653461,P22026897,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/05/19 17:52:00+00,2022,5,19,13,Thursday,0,0,RPD,2024/12/10 19:23:45.929+00
-8747493.67456436,4279247.82034144,682695,0efeb2c5-67a8-48ce-a28d-24fe1cacd2db,P22026899,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4600 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/05/19 15:09:00+00,2022,5,19,11,Thursday,35.844514325,-78.580072656,RPD,2023/05/25 20:56:08.030+00
-8746996.97011338,4282696.18879372,682699,b83e69dd-eefa-4cf1-93c9-8a96090d7d33,P22026906,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/05/19 18:05:00+00,2022,5,19,14,Thursday,35.8696207670001,-78.575610684,RPD,2022/06/14 23:33:05.993+00
-8762845.27243182,4282949.34566308,682701,635313bc-3abe-409f-9a0b-6e0375af4c0f,P22026910,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4800 BLOCK GROVE BARTON RD,RALEIGH,RALEIGH,Northwest,2022/05/19 17:44:00+00,2022,5,19,13,Thursday,35.8714636060001,-78.717978406,RPD,2022/05/26 17:00:09.089+00
-8746136.34354533,4281957.81745999,682703,8175d4d2-dd09-4fdf-ac9b-978534516a07,P22026918,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK POYNER ANCHOR LN,RALEIGH,RALEIGH,Northeast,2022/05/19 18:52:00+00,2022,5,19,14,Thursday,35.864245596,-78.5678795439999,RPD,2022/05/23 14:16:43.317+00
-8747178.70853294,4278814.1889479,682705,ff9f2735-220a-418d-b4a8-781f15fc4ca4,P22026923,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK LOUISBURG RD,RALEIGH,RALEIGH,Northeast,2022/05/19 17:22:00+00,2022,5,19,13,Thursday,35.8413566340001,-78.577243268,RPD,2022/10/26 21:22:40.937+00
-8743786.71492683,4294874.14690666,682721,c9be8231-b5f5-4437-bad5-604bdfebdba2,P22026991,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,11800 BLOCK PAWLEYS MILL CIR,RALEIGH,RALEIGH,North,2022/05/19 21:35:00+00,2022,5,19,17,Thursday,35.9582208480001,-78.5467724709999,RPD,2022/06/14 23:34:30.400+00
,,682785,ba89f454-03bc-42ce-bfde-9a265ed61dab,P22026866,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8400 BLOCK EVANS MILL PL PL,WAKE COUNTY,RALEIGH,Northwest,2022/05/19 14:53:00+00,2022,5,19,10,Thursday,0,0,RPD,2022/08/01 18:56:36.460+00
-8752704.39231874,4269379.26745025,682801,49a890e7-7437-40e3-bde9-1c9b4975eff3,P22027090,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,700 BLOCK E LENOIR ST,RALEIGH,RALEIGH,Downtown,2022/05/20 14:06:00+00,2022,5,20,10,Friday,35.7726206990001,-78.6268813299999,RPD,2022/06/14 23:39:38.767+00
-8748366.7816058,4271478.2150407,682805,69489d23-98e3-4e51-a286-9486816d333b,P22027170,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/20 18:26:00+00,2022,5,20,14,Friday,35.7879172400001,-78.5879159099999,RPD,2022/06/14 23:42:45.680+00
-8754843.48739368,4269994.88980812,682811,72b613d0-89ec-49f5-a590-0683291925fd,P22027193,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,300 BLOCK S WEST ST,RALEIGH,RALEIGH,Downtown,2022/05/20 21:28:00+00,2022,5,20,17,Friday,35.7771074870001,-78.646097148,RPD,2022/06/14 23:43:45.383+00
-8747967.99923358,4277552.93932981,682844,bb056cc7-e9ad-4e2f-a9f6-b583856be4ce,P22027274,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/05/21 10:00:00+00,2022,5,21,6,Saturday,35.8321715370001,-78.5843335869999,RPD,2022/06/14 23:49:13.537+00
-8748388.8218631,4274939.32195244,682849,a676aa75-a360-4d34-8ce6-fa2eda949904,P22027285,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,2400 BLOCK HILL ST,RALEIGH,RALEIGH,Northeast,2022/05/21 10:47:00+00,2022,5,21,6,Saturday,35.813134387,-78.588113901,RPD,2022/06/14 23:49:38.817+00
-8754888.75980607,4277765.49403388,682850,4070ce26-ca60-448b-876f-2bd99dd1642a,P22027289,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3700 BLOCK LASSITER MILL RD,RALEIGH,RALEIGH,Southwest,2022/05/21 11:36:00+00,2022,5,21,7,Saturday,35.8337195490001,-78.646503837,RPD,2022/06/14 23:49:47.470+00
-8745559.21232073,4272922.08688604,682864,af033bbe-c253-40ca-befd-0e6101b6e77b,P22027320,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/21 16:22:00+00,2022,5,21,12,Saturday,35.798438064,-78.562695086,RPD,2022/06/14 23:52:24.077+00
-8750474.16309364,4278552.26669591,682865,e580dfe8-aa83-4069-86cd-386685414d20,P22027321,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK CRAFTSMAN DR,RALEIGH,RALEIGH,North,2022/05/21 16:30:00+00,2022,5,21,12,Saturday,35.8394492630001,-78.6068468399999,RPD,2022/06/16 13:25:27.007+00
-8745505.54118672,4272942.49287664,682867,4e93e928-a66d-4864-bb63-57070d01cfc0,P22027324,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/21 16:33:00+00,2022,5,21,12,Saturday,35.798586743,-78.5622129499999,RPD,2022/06/14 23:52:26.587+00
-8754965.51648741,4271452.15434385,682878,4803acf4-d420-4588-80ca-a5ced24db0ca,P22027353,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Downtown,2022/05/21 17:55:00+00,2022,5,21,13,Saturday,35.7877273350001,-78.647193354,RPD,2022/06/14 23:54:35.597+00
-8747607.76223693,4282697.59960116,682884,c5e78979-ec94-4aa0-bc12-323301c42472,P22027368,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6200 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/05/21 19:06:00+00,2022,5,21,15,Saturday,35.869631037,-78.581097523,RPD,2022/06/14 23:54:43.703+00
-8752261.89923527,4276165.60715464,682886,daac6893-e441-4759-acd2-602e58e94efd,P22027372,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1100 BLOCK MERCANTILE DR,RALEIGH,RALEIGH,Northeast,2022/05/21 19:21:00+00,2022,5,21,15,Saturday,35.8220670110001,-78.622906347,RPD,2023/04/27 06:06:45.300+00
-8761768.79525605,4281410.71931058,682889,4787fc02-c6b1-4d90-b9b5-37256141492a,P22027379,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/05/21 20:51:00+00,2022,5,21,16,Saturday,35.8602626140001,-78.7083082469999,RPD,2022/06/14 23:56:28.383+00
-8753543.61537698,4271447.73004911,682908,4ca47212-d0e3-4b56-a0c5-a4d0e06f63ef,P22027418,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,500 BLOCK N PERSON ST,RALEIGH,RALEIGH,Downtown,2022/05/22 01:42:00+00,2022,5,21,21,Saturday,35.7876950950001,-78.634420199,RPD,2022/06/14 23:58:06.757+00
-8747485.44037294,4262990.21609129,682966,bb54cb91-da69-442c-8260-cfc898435ef4,P22027312,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4000 BLOCK JONES SAUSAGE RD,WAKE COUNTY,RALEIGH,Southeast,2022/05/21 11:28:00+00,2022,5,21,7,Saturday,35.726040975,-78.5799986869999,RPD,2022/06/14 23:51:20.183+00
-8770377.78781881,4287935.86059294,682967,e589592d-6de9-424c-8ddf-7a682673f473,P22023916,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8300 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/05/04 01:35:00+00,2022,5,3,21,Tuesday,35.90775388,-78.785644143,RPD,2022/06/14 23:04:48.550+00
-8769437.57994867,4289685.6423569,682972,fc692862-20e4-4301-8738-84ceed8a321c,P22027115,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7600 BLOCK SUNFIELD CIR,RALEIGH,RALEIGH,Northwest,2022/05/20 16:57:00+00,2022,5,20,12,Friday,35.9204842940001,-78.777198112,RPD,2022/06/14 23:40:16.613+00
-8747521.75757758,4268854.98839426,682981,e4ec2f2c-63b7-4ff3-a6e2-616f69426f02,P22027373,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3400 BLOCK POOLE RD,RALEIGH,RALEIGH,Southeast,2022/05/21 18:31:00+00,2022,5,21,14,Saturday,35.7687994410001,-78.58032493,RPD,2022/06/14 23:54:50.377+00
-8754987.70992033,4270964.29320723,683007,b9595c17-f344-44e8-8194-7f46076dafac,P22027491,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Downtown,2022/05/22 14:36:00+00,2022,5,22,10,Sunday,35.7841721940001,-78.647392721,RPD,2022/06/15 00:00:29.453+00
-8745364.50239751,4272901.70138363,683024,4a5cb918-0b56-41a7-bdf5-d4eea4102711,P22027532,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4500 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/05/22 19:56:00+00,2022,5,22,15,Sunday,35.798289534,-78.560945977,RPD,2022/06/15 00:02:08.980+00
-8750520.3029075,4268247.56075301,683027,bf7e7483-8580-4e05-88ca-211adc83f5c7,P22027539,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,800 BLOCK GRANTLAND DR,RALEIGH,RALEIGH,Southeast,2022/05/22 21:58:00+00,2022,5,22,17,Sunday,35.7643719170001,-78.607261321,RPD,2022/06/15 00:02:23.753+00
-8758233.5106448,4278578.48581328,683028,747ad321-0914-4496-962e-357e265d457a,P22027543,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/05/22 21:52:00+00,2022,5,22,17,Sunday,35.839640198,-78.676550245,RPD,2023/04/27 06:07:47.769+00
-8747485.44037294,4262990.21609129,683107,003c685b-3e0c-4178-9f9e-a6ecddcd6b14,P22027457,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4000 BLOCK JONES SAUSAGE RD,WAKE COUNTY,RALEIGH,Southeast,2022/05/22 07:33:00+00,2022,5,22,3,Sunday,35.726040975,-78.5799986869999,RPD,2022/06/14 23:59:34.649+00
-8758611.06516935,4283800.74833148,683114,ee41e99e-2739-416c-87f0-19c439399cd7,P22026395,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6700 BLOCK TWIN TREE CT,RALEIGH,RALEIGH,Northwest,2022/05/16 22:30:00+00,2022,5,16,18,Monday,35.877661022,-78.6799418749999,RPD,2022/06/14 23:22:20.717+00
-8747825.71800754,4278725.4319961,683120,62339df4-5a2f-45a1-8bfe-ca51944b8115,P22026685,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3300 BLOCK COMSTOCK RD,RALEIGH,RALEIGH,Northeast,2022/05/18 16:15:00+00,2022,5,18,12,Wednesday,0,0,RPD,2024/02/17 00:20:47.940+00
-8761768.79525605,4281410.71931058,683131,0c0e85fa-9bd9-42a0-9f88-e4f0b6a380b1,P22027036,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/05/20 11:49:00+00,2022,5,20,7,Friday,35.8602626140001,-78.7083082469999,RPD,2022/08/06 02:08:14.760+00
-8770393.48241986,4287841.82202281,683135,8c2492fc-e2a6-4026-83a6-be4ab9a20de8,P22027047,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8300 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/05/20 13:19:00+00,2022,5,20,9,Friday,35.907069651,-78.78578513,RPD,2022/05/24 16:42:23.520+00
-8761210.74074127,4271445.59749577,683136,f7f21963-3ff1-4b44-8c99-f5c11ba17315,P22027049,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,600 BLOCK BLUE RIDGE RD,RALEIGH,RALEIGH,Southwest,2022/05/20 12:39:00+00,2022,5,20,8,Friday,35.7876795550001,-78.7032951579999,RPD,2022/06/14 23:36:48.063+00
-8756144.70025365,4279595.29232576,683138,e413ac27-dda7-4086-b8b9-ab5384e793b6,P22027056,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5100 BLOCK CORONADO DR,RALEIGH,RALEIGH,North,2022/05/20 13:56:00+00,2022,5,20,9,Friday,35.8470445150001,-78.657786142,RPD,2022/06/09 23:25:42.507+00
-8754630.96234443,4284544.71700773,683145,0550a770-4c1c-4656-8f41-61b865b5e3ad,P22027072,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7800 BLOCK STEPHANIE LA,RALEIGH,Raleigh,North,2022/05/20 13:45:00+00,2022,5,20,9,Friday,35.8830760220001,-78.644188003,RPD,2022/06/14 23:37:57.889+00
-8764858.04359576,4269510.9484911,683147,c79ec8f0-b8ec-49d8-b166-0ab372af3149,P22027076,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,600 BLOCK BUCK JONES RD,RALEIGH,RALEIGH,Southwest,2022/05/20 04:56:00+00,2022,5,20,0,Friday,35.77358044,-78.7360594369999,RPD,2022/06/14 23:38:15.880+00
-8747587.70124017,4280329.66255705,683148,73b03a72-bc13-4644-a8b0-66cea51b98d0,P22027077,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/05/20 15:09:00+00,2022,5,20,11,Friday,35.8523917200001,-78.5809173119999,RPD,2022/06/14 23:38:22.713+00
-8752385.66725076,4275845.7199623,683150,986f2aad-3bdb-4ea8-9007-5e21ad9c8471,P22027081,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2800 BLOCK WAKE FOREST RD,RALEIGH,Raleigh,Northeast,2022/05/19 18:47:00+00,2022,5,19,14,Thursday,35.8197369550001,-78.624018174,RPD,2022/06/14 23:38:39.507+00
-8769468.70510093,4288190.97259934,683155,0f1ac78a-f335-4556-aab4-a26ed38244dc,P22027089,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AV,RALEIGH,Raleigh,Northwest,2022/05/18 21:45:00+00,2022,5,18,17,Wednesday,35.9096100570001,-78.777477714,RPD,2022/06/14 23:39:29.927+00
-8749193.91269567,4279369.01342803,683156,4cd44f8e-beee-4477-85ab-d3fdc4c0ff4b,P22027091,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4700 BLOCK WALDEN POND DR,RALEIGH,RALEIGH,Northeast,2022/05/20 15:25:00+00,2022,5,20,11,Friday,35.8453968270001,-78.595346155,RPD,2022/05/26 20:08:07.523+00
-8766626.74388182,4285908.34910027,683164,e471e931-e722-4897-9656-dc104dcc9b1c,P22027124,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6100 BLOCK TRIANGLE DR,RALEIGH,RALEIGH,Northwest,2022/05/20 17:40:00+00,2022,5,20,13,Friday,0,0,RPD,2024/08/23 16:16:24.470+00
-8771729.96485673,4286605.33545103,683171,d97a7bd1-dc73-48f3-8cb9-bbf1d7e7b2fa,P22027150,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,10200 BLOCK BROKERS TIP LN,RALEIGH,RALEIGH,Northwest,2022/05/20 19:00:00+00,2022,5,20,15,Friday,35.8980723670001,-78.797790956,RPD,2022/06/14 23:41:46.463+00
-8748703.35419378,4284231.92989279,683172,4446b3c4-5c32-422c-ae8b-2bdfea596440,P22027165,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7200 BLOCK ALCO DR,RALEIGH,RALEIGH,North,2022/05/20 19:35:00+00,2022,5,20,15,Friday,35.8807994360001,-78.590939393,RPD,2022/06/14 23:42:20.560+00
-8758233.5106448,4278578.48581328,683176,43c07fba-29db-4721-99b0-ec8659e72760,P22027192,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/05/20 22:32:00+00,2022,5,20,18,Friday,35.839640198,-78.676550245,RPD,2022/06/14 23:43:39.840+00
-8754357.90453907,4280742.25062745,683179,2ecf9884-b91b-45da-8980-6bbd1289a511,P22027209,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5400 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/05/20 23:24:00+00,2022,5,20,19,Friday,35.855395759,-78.641735083,RPD,2022/06/14 23:44:18.209+00
-8758233.5106448,4278578.48581328,683181,c33d3cee-ca38-48fb-b1d3-c6bc7dbd273f,P22027214,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2022/05/21 00:49:00+00,2022,5,20,20,Friday,35.839640198,-78.676550245,RPD,2022/06/14 23:44:43.717+00
-8751776.27652828,4277396.66206576,683187,7efc4c42-536c-4d13-8b83-16e7363e8246,P22027247,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK WAKE FOREST RD,RALEIGH,RALEIGH,North,2022/05/21 04:43:00+00,2022,5,21,0,Saturday,35.8310333680001,-78.6185439239999,RPD,2022/06/14 23:47:58.120+00
-8770320.08079666,4288126.6838927,683189,f7d15701-4302-43a4-921e-73a3a6c42379,P22027301,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8200 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/05/21 14:30:00+00,2022,5,21,10,Saturday,35.909142301,-78.7851257519999,RPD,2022/06/14 23:50:23.929+00
-8754733.2976844,4270183.11553544,683198,5414e5f7-e2f8-4571-95bd-9074d9f012a8,P22027609,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,300 BLOCK WEST HARGETT ST,RALEIGH,RALEIGH,Downtown,2022/05/23 10:06:00+00,2022,5,23,6,Monday,35.778479266,-78.645107297,RPD,2022/06/15 00:06:04.353+00
